id,index,category
GO:0016323,6529,cellular_component
GO:0097589,6533,cellular_component
GO:0030122,6546,cellular_component
GO:0070176,6547,cellular_component
GO:0000126,6553,cellular_component
GO:0005656,6554,cellular_component
GO:0031252,6568,cellular_component
GO:0034715,6573,cellular_component
GO:0098027,6579,cellular_component
GO:0042734,6580,cellular_component
GO:0060077,6581,cellular_component
GO:0032299,6583,cellular_component
GO:0039617,6597,cellular_component
GO:0045121,6605,cellular_component
GO:0099634,6612,cellular_component
GO:0030125,6617,cellular_component
GO:1990023,6621,cellular_component
GO:0031224,6628,cellular_component
GO:0005762,6629,cellular_component
GO:0005848,6630,cellular_component
GO:0005883,6638,cellular_component
GO:0045275,6648,cellular_component
GO:0008541,6666,cellular_component
GO:0033573,6695,cellular_component
GO:0000220,6696,cellular_component
GO:0000145,6705,cellular_component
GO:0097361,6711,cellular_component
GO:0030891,6717,cellular_component
GO:0005938,6723,cellular_component
GO:0070772,6727,cellular_component
GO:0034388,6732,cellular_component
GO:0009276,6733,cellular_component
GO:0097539,6734,cellular_component
GO:0044385,6739,cellular_component
GO:1902560,6742,cellular_component
GO:0034719,6748,cellular_component
GO:0005687,6761,cellular_component
GO:0005777,6762,cellular_component
GO:0039618,6791,cellular_component
GO:0000974,6793,cellular_component
GO:0005858,6797,cellular_component
GO:0030314,6817,cellular_component
GO:0009427,6844,cellular_component
GO:0072686,6857,cellular_component
GO:0030914,6866,cellular_component
GO:0005689,6869,cellular_component
GO:0030663,6870,cellular_component
GO:0034515,6878,cellular_component
GO:0005740,6882,cellular_component
GO:0000159,6889,cellular_component
GO:0031226,6891,cellular_component
GO:0030992,6904,cellular_component
